"exp_geno"	"se_geno"	"padj"	"FlyBaseID"	"Top.Sig"	"Sig"
0.994179068653621	0.448492168250479	0.46886188339827	"FBgn0267158"	FALSE	TRUE
0.987317934253559	0.360026622183751	0.46886188339827	"FBgn0030980"	FALSE	TRUE
-0.986113799170583	0.525226552039082	0.46886188339827	"FBgn0033403"	FALSE	TRUE
-0.983169777131483	0.572455041867345	0.46886188339827	"FBgn0031857"	FALSE	TRUE
-0.982554739012775	0.361060991708325	0.46886188339827	"FBgn0053640"	FALSE	TRUE
0.977567223301582	0.276403517664255	0.186219466680614	"FBgn0264885"	FALSE	TRUE
-0.977357164030657	0.509558024610023	0.46886188339827	"FBgn0001180"	FALSE	TRUE
0.975832898327344	0.423953650404193	0.46886188339827	"FBgn0265949"	FALSE	TRUE
-0.97251361585753	0.397550655066985	0.46886188339827	"FBgn0263838"	FALSE	TRUE
-0.969686569028646	0.537292157821902	0.46886188339827	"FBgn0029834"	FALSE	TRUE
0.96925583515421	0.391786857199437	0.46886188339827	"FBgn0266280"	FALSE	TRUE
0.968623777517681	0.247187305189505	0.064637671527148	"FBgn0040099"	FALSE	TRUE
-0.96450915845579	0.581286634047519	0.46886188339827	"FBgn0052311"	FALSE	TRUE
0.96438165728097	0.431199969989584	0.46886188339827	"FBgn0265787"	FALSE	TRUE
-0.963250258140499	0.555617821790185	0.46886188339827	"FBgn0024836"	FALSE	TRUE
0.962070288357095	0.355360129549741	0.46886188339827	"FBgn0034052"	FALSE	TRUE
0.958166434913012	0.395668281132168	0.46886188339827	"FBgn0262540"	FALSE	TRUE
-0.957884146964769	0.57638713436475	0.46886188339827	"FBgn0033194"	FALSE	TRUE
-0.956679862388127	0.652408041247885	0.46886188339827	"FBgn0267432"	FALSE	FALSE
0.954319329786436	0.258287269818852	0.122057700707276	"FBgn0031910"	FALSE	TRUE
-0.953716156449551	0.5835111858166	0.46886188339827	"FBgn0038492"	FALSE	TRUE
0.953252197487912	0.382362792529342	0.46886188339827	"FBgn0262987"	FALSE	TRUE
0.948868053611114	0.482463307123082	0.46886188339827	"FBgn0265939"	FALSE	TRUE
-0.94694947123601	0.426112147772556	0.46886188339827	"FBgn0267089"	FALSE	TRUE
0.946823118885027	0.247293778619773	0.0845676926806373	"FBgn0051606"	FALSE	TRUE
-0.945667607993943	0.475565362349071	0.46886188339827	"FBgn0035317"	FALSE	TRUE
0.943475744211884	0.343886789074203	0.46886188339827	"FBgn0266961"	FALSE	TRUE
0.942197105341125	0.35378258116561	0.46886188339827	"FBgn0262980"	FALSE	TRUE
0.942168497447152	0.302866834573115	0.46886188339827	"FBgn0267321"	FALSE	TRUE
0.941031277604393	0.431107748760947	0.46886188339827	"FBgn0266044"	FALSE	TRUE
-0.940006020912253	0.57480686939037	0.46886188339827	"FBgn0034975"	FALSE	TRUE
-0.938812422997693	0.567110869010471	0.46886188339827	"FBgn0035612"	FALSE	TRUE
-0.936118749151043	0.408561995715259	0.46886188339827	"FBgn0286782"	FALSE	TRUE
0.935171851809256	0.446591743285366	0.46886188339827	"FBgn0013681"	FALSE	FALSE
0.935061570765226	0.375375884800129	0.46886188339827	"FBgn0266020"	FALSE	TRUE
0.934861678177741	0.456117467733942	0.46886188339827	"FBgn0052282"	FALSE	TRUE
-0.933465522621858	0.332640056975679	0.46886188339827	"FBgn0265691"	FALSE	TRUE
0.933436756921897	0.658657812648048	0.46886188339827	"FBgn0265667"	FALSE	TRUE
0.932263150658465	0.355032057643333	0.46886188339827	"FBgn0002531"	FALSE	TRUE
-0.928761629333044	0.533389971570556	0.46886188339827	"FBgn0031900"	FALSE	TRUE
-0.92733948453418	0.513270419758624	0.46886188339827	"FBgn0004862"	FALSE	TRUE
-0.926976459609058	0.426930746882999	0.46886188339827	"FBgn0036985"	FALSE	TRUE
0.92637123206378	0.488218710964501	0.46886188339827	"FBgn0051922"	FALSE	TRUE
0.923497849465665	0.370760830965799	0.46886188339827	"FBgn0262880"	FALSE	TRUE
-0.923126071870954	0.507920599706272	0.46886188339827	"FBgn0004167"	FALSE	TRUE
0.919801811690317	0.401170377381324	0.46886188339827	"FBgn0265453"	FALSE	TRUE
0.916721666759214	0.422885783361542	0.46886188339827	"FBgn0263000"	FALSE	TRUE
0.916408759813269	0.325392588921389	0.46886188339827	"FBgn0265375"	FALSE	TRUE
0.915780863263805	0.448700342664203	0.46886188339827	"FBgn0265785"	FALSE	TRUE
0.915059863372789	0.429031819866576	0.46886188339827	"FBgn0013684"	FALSE	FALSE
-0.913495973934477	0.42154859152496	0.46886188339827	"FBgn0034076"	FALSE	TRUE
-0.912974693330485	0.593378755628372	0.46886188339827	"FBgn0011286"	FALSE	TRUE
-0.911990430768027	0.601382389430468	0.46886188339827	"FBgn0262508"	FALSE	TRUE
-0.911929913200308	0.659726826328392	0.46886188339827	"FBgn0283476"	FALSE	TRUE
0.911376906328579	0.481489884035756	0.46886188339827	"FBgn0085320"	FALSE	TRUE
-0.910752006207018	0.529673984924443	0.46886188339827	"FBgn0266098"	FALSE	TRUE
0.909762109121228	0.419092825001307	0.46886188339827	"FBgn0266208"	FALSE	TRUE
0.907687611406165	0.518488102363783	0.46886188339827	"FBgn0265954"	FALSE	TRUE
0.907636418431264	0.400533172802774	0.46886188339827	"FBgn0037898"	FALSE	TRUE
-0.906892967245169	0.546169460136113	0.46886188339827	"FBgn0013811"	FALSE	TRUE
-0.906846105335138	0.513111314016226	0.46886188339827	"FBgn0261797"	FALSE	TRUE
-0.906699917407422	0.503632938257345	0.46886188339827	"FBgn0263520"	FALSE	TRUE
0.906473130015342	0.385367342715323	0.46886188339827	"FBgn0085732"	FALSE	TRUE
0.906008650135082	0.439726569347798	0.46886188339827	"FBgn0266358"	FALSE	TRUE
0.905560562526931	0.465230417340044	0.46886188339827	"FBgn0266738"	FALSE	TRUE
0.905073932639421	0.45477066217359	0.46886188339827	"FBgn0261054"	FALSE	TRUE
-0.904724974991018	0.314323257606874	0.46886188339827	"FBgn0261429"	FALSE	TRUE
-0.903777574422646	0.470741766522747	0.46886188339827	"FBgn0034612"	FALSE	TRUE
-0.903274317722999	0.508616551330491	0.46886188339827	"FBgn0036781"	FALSE	TRUE
0.902980412427345	0.358775644146149	0.46886188339827	"FBgn0030105"	FALSE	TRUE
-0.902830523794851	0.645254632579928	0.46886188339827	"FBgn0035581"	FALSE	TRUE
-0.90125443653814	0.539491377696795	0.46886188339827	"FBgn0263974"	FALSE	TRUE
0.899835394192707	0.373081815279408	0.46886188339827	"FBgn0265670"	FALSE	TRUE
-0.899758301188307	0.556029150544746	0.46886188339827	"FBgn0263110"	FALSE	TRUE
0.899385681171583	0.441790981527045	0.46886188339827	"FBgn0265370"	FALSE	TRUE
0.898881853916275	0.379660087949403	0.46886188339827	"FBgn0050380"	FALSE	TRUE
-0.896912652608163	0.45910470666658	0.46886188339827	"FBgn0267993"	FALSE	TRUE
0.894529710489499	0.450276467344229	0.46886188339827	"FBgn0054026"	FALSE	TRUE
-0.893265144613722	0.527039455536047	0.46886188339827	"FBgn0259246"	FALSE	TRUE
0.891862487839284	0.39438674893639	0.46886188339827	"FBgn0264437"	FALSE	TRUE
-0.891730784255699	0.519888320466726	0.46886188339827	"FBgn0036362"	FALSE	TRUE
0.89007277719189	1.26424090715381	0.622963365157531	"FBgn0013686"	FALSE	FALSE
-0.889085907935688	0.380619011284392	0.46886188339827	"FBgn0266221"	FALSE	TRUE
-0.888739369499062	0.556198728078841	0.46886188339827	"FBgn0030940"	FALSE	TRUE
-0.88825556031224	0.555124699092029	0.46886188339827	"FBgn0037014"	FALSE	TRUE
-0.8879537839054	0.538673358140553	0.46886188339827	"FBgn0015269"	FALSE	TRUE
0.886672088841019	0.470856743144436	0.46886188339827	"FBgn0265651"	FALSE	TRUE
0.886646960792126	0.561097151443592	0.46886188339827	"FBgn0265899"	FALSE	TRUE
-0.886471170792974	0.512805850318152	0.46886188339827	"FBgn0005666"	FALSE	FALSE
0.88627092160654	0.366973243323432	0.46886188339827	"FBgn0004589"	FALSE	TRUE
0.88607113350933	0.466896063087469	0.46886188339827	"FBgn0262896"	FALSE	TRUE
0.885514005765311	0.464326719290449	0.46886188339827	"FBgn0259968"	FALSE	TRUE
-0.88527073007442	0.423016279000115	0.46886188339827	"FBgn0050203"	FALSE	TRUE
0.883534230772897	0.359957988632344	0.46886188339827	"FBgn0267805"	FALSE	TRUE
0.880953027169927	0.42035478118879	0.46886188339827	"FBgn0262022"	FALSE	TRUE
0.88063991171052	0.472388763836217	0.46886188339827	"FBgn0267719"	FALSE	TRUE
-0.880143000192641	0.498692624604697	0.46886188339827	"FBgn0266717"	FALSE	TRUE
0.878157277556161	0.379884068308788	0.46886188339827	"FBgn0261632"	FALSE	TRUE
0.878057037515674	0.656999960899345	0.46886188339827	"FBgn0265953"	FALSE	TRUE
0.877014955126056	0.426250208236957	0.46886188339827	"FBgn0013683"	FALSE	FALSE
0.875928789016902	1.18314939939177	0.606290924653768	"FBgn0013678"	FALSE	FALSE
-0.875862699973322	0.491175742049868	0.46886188339827	"FBgn0266137"	FALSE	TRUE
-0.875155945663012	0.507134220870101	0.46886188339827	"FBgn0261671"	FALSE	TRUE
-0.874900887200318	0.419756845120928	0.46886188339827	"FBgn0025686"	FALSE	TRUE
-0.874815576505026	0.596747263479375	0.46886188339827	"FBgn0040697"	FALSE	TRUE
0.874608737678489	0.470080204918357	0.46886188339827	"FBgn0023416"	FALSE	TRUE
0.873894600478344	0.490440960934311	0.46886188339827	"FBgn0266154"	FALSE	TRUE
-0.873386445049301	0.435917605592625	0.46886188339827	"FBgn0033405"	FALSE	TRUE
-0.873045304070465	0.407809355041223	0.46886188339827	"FBgn0037772"	FALSE	TRUE
0.871257424695967	0.526228962052245	0.46886188339827	"FBgn0267460"	FALSE	TRUE
-0.870993644294946	0.268774517001836	0.356910821133146	"FBgn0020377"	FALSE	TRUE
0.870315471733337	0.422541039406772	0.46886188339827	"FBgn0013679"	FALSE	FALSE
-0.870111029943385	0.525429849900793	0.46886188339827	"FBgn0262476"	FALSE	TRUE
-0.869882098482871	0.537353847993962	0.46886188339827	"FBgn0085447"	FALSE	TRUE
0.869874683654985	0.383015829569952	0.46886188339827	"FBgn0267563"	FALSE	TRUE
-0.86922165449296	0.523052824530272	0.46886188339827	"FBgn0262593"	FALSE	TRUE
-0.869048295973546	0.538783076006104	0.46886188339827	"FBgn0032683"	FALSE	TRUE
0.868972794950823	0.453822624209036	0.46886188339827	"FBgn0013685"	FALSE	FALSE
0.867322446019096	0.480401846041625	0.46886188339827	"FBgn0264480"	FALSE	TRUE
-0.866381463925148	0.351356128064374	0.46886188339827	"FBgn0266898"	FALSE	TRUE
-0.866123709947085	0.365935221702296	0.46886188339827	"FBgn0034730"	FALSE	TRUE
0.86412389536322	0.350820915902995	0.46886188339827	"FBgn0265672"	FALSE	TRUE
0.863202367688936	0.323130523402822	0.46886188339827	"FBgn0034563"	FALSE	TRUE
0.862568286467705	0.300681188484268	0.46886188339827	"FBgn0004428"	FALSE	TRUE
0.862549929302565	0.216019235559914	0.051072094605443	"FBgn0261267"	FALSE	TRUE
-0.862540195305782	0.51577277135378	0.46886188339827	"FBgn0002431"	FALSE	TRUE
0.862140713395226	0.379459390247365	0.46886188339827	"FBgn0032415"	FALSE	TRUE
0.862127073635626	0.416236578374595	0.46886188339827	"FBgn0266863"	FALSE	TRUE
-0.86193519140844	0.586873885063784	0.46886188339827	"FBgn0029810"	FALSE	TRUE
0.861161999944477	0.484754566638302	0.46886188339827	"FBgn0263086"	FALSE	TRUE
0.861064735326555	0.292845810908785	0.46886188339827	"FBgn0266392"	FALSE	TRUE
0.860895886257436	0.521109462704656	0.46886188339827	"FBgn0262363"	FALSE	TRUE
-0.86078737522549	0.50619546829805	0.46886188339827	"FBgn0262562"	FALSE	TRUE
-0.859520283258714	0.508905650324321	0.46886188339827	"FBgn0010473"	FALSE	TRUE
0.859099355649603	0.396103433111824	0.46886188339827	"FBgn0033027"	FALSE	TRUE
0.85859346327566	0.306498830513148	0.46886188339827	"FBgn0263407"	FALSE	TRUE
-0.856953271628655	0.553601268390841	0.46886188339827	"FBgn0028887"	FALSE	TRUE
0.856328651425226	0.467014161872481	0.46886188339827	"FBgn0083936"	FALSE	TRUE
0.856249379284795	0.346659036525173	0.46886188339827	"FBgn0264362"	FALSE	TRUE
-0.855571478236054	0.182797824723101	0.00510178342425179	"FBgn0266873"	TRUE	TRUE
0.854386977659366	0.429046571119997	0.46886188339827	"FBgn0013680"	FALSE	FALSE
-0.853963128420127	0.600266559795984	0.46886188339827	"FBgn0029728"	FALSE	TRUE
0.853622484515964	0.640550750621315	0.46886188339827	"FBgn0262893"	FALSE	TRUE
0.853451512071717	0.446194645745945	0.46886188339827	"FBgn0286926"	FALSE	TRUE
0.85328836737197	0.401324117308029	0.46886188339827	"FBgn0040107"	FALSE	TRUE
0.852720487325544	0.435960579363302	0.46886188339827	"FBgn0261849"	FALSE	TRUE
0.852678796981089	0.369672169673904	0.46886188339827	"FBgn0267686"	FALSE	TRUE
-0.852454716276411	0.234588723914949	0.148087735836349	"FBgn0265051"	FALSE	TRUE
0.85210458031168	0.43819138252244	0.46886188339827	"FBgn0265541"	FALSE	TRUE
-0.851568640592747	0.494334243318669	0.46886188339827	"FBgn0039771"	FALSE	TRUE
-0.851282347855449	0.525748105395512	0.46886188339827	"FBgn0034240"	FALSE	TRUE
0.851133888135284	0.427690065160342	0.46886188339827	"FBgn0039200"	FALSE	TRUE
0.848859674357851	0.376202940474737	0.46886188339827	"FBgn0265750"	FALSE	TRUE
-0.848392209333175	0.502205911353968	0.46886188339827	"FBgn0031571"	FALSE	TRUE
-0.847907483259272	0.571967201327793	0.46886188339827	"FBgn0023531"	FALSE	TRUE
0.847620232747636	0.419626864890132	0.46886188339827	"FBgn0050009"	FALSE	TRUE
-0.847022326102421	0.264807496340947	0.388540855559613	"FBgn0036717"	FALSE	TRUE
0.846497770970566	0.882267221983242	0.518082754798255	"FBgn0052185"	FALSE	TRUE
-0.846474270250482	0.550314613071181	0.46886188339827	"FBgn0267435"	FALSE	TRUE
-0.846073294422005	0.562793836454044	0.46886188339827	"FBgn0037565"	FALSE	TRUE
0.845372694030279	0.517160958311851	0.46886188339827	"FBgn0013687"	FALSE	FALSE
-0.845337609858087	0.479838936344411	0.46886188339827	"FBgn0262127"	FALSE	TRUE
-0.844995595341205	0.498099047556821	0.46886188339827	"FBgn0259685"	FALSE	TRUE
0.84458326986367	0.352384445073675	0.46886188339827	"FBgn0262901"	FALSE	TRUE
-0.843730323055554	0.491160101699867	0.46886188339827	"FBgn0026255"	FALSE	TRUE
0.842787750109313	0.391343073874247	0.46886188339827	"FBgn0265579"	FALSE	TRUE
-0.842469884105196	0.521274631931136	0.46886188339827	"FBgn0032208"	FALSE	TRUE
0.84182890618323	0.417669750671494	0.46886188339827	"FBgn0259962"	FALSE	TRUE
0.841729356342773	0.435622864808799	0.46886188339827	"FBgn0262952"	FALSE	FALSE
-0.841703874086016	0.335079031825567	0.46886188339827	"FBgn0039092"	FALSE	TRUE
-0.840951917298915	0.522561283511495	0.46886188339827	"FBgn0032817"	FALSE	TRUE
-0.840262180702508	0.59614347131535	0.46886188339827	"FBgn0051551"	FALSE	TRUE
0.840139371342599	0.42876116850954	0.46886188339827	"FBgn0262533"	FALSE	TRUE
-0.839667502511186	0.655190568095423	0.46886188339827	"FBgn0013810"	FALSE	TRUE
0.839603966124957	0.254190956654486	0.299705087172674	"FBgn0266883"	FALSE	TRUE
-0.839214788439864	0.547323812842628	0.46886188339827	"FBgn0033866"	FALSE	TRUE
-0.839101231227465	0.514310757302548	0.46886188339827	"FBgn0052113"	FALSE	TRUE
0.839069305250824	0.497489183148393	0.46886188339827	"FBgn0266164"	FALSE	TRUE
0.83820398323229	0.400238615940805	0.46886188339827	"FBgn0264381"	FALSE	TRUE
0.837258990695556	0.501830518572157	0.46886188339827	"FBgn0264727"	FALSE	TRUE
0.83717334147163	0.335874661679984	0.46886188339827	"FBgn0267123"	FALSE	TRUE
0.835863346395959	0.463465226183517	0.46886188339827	"FBgn0266785"	FALSE	TRUE
0.835791448006391	0.367971783954287	0.46886188339827	"FBgn0265995"	FALSE	TRUE
-0.835706139380768	0.522636224307977	0.46886188339827	"FBgn0039590"	FALSE	TRUE
0.834251823607177	0.453337642092536	0.46886188339827	"FBgn0263761"	FALSE	TRUE
-0.833532708464409	0.526375663725185	0.46886188339827	"FBgn0024232"	FALSE	TRUE
0.832665549585517	0.313432168134723	0.46886188339827	"FBgn0052523"	FALSE	TRUE
-0.832466973795099	0.570699128981476	0.46886188339827	"FBgn0035410"	FALSE	TRUE
-0.830761969994691	0.51489560069824	0.46886188339827	"FBgn0051004"	FALSE	TRUE
0.829551142161428	0.428302697744824	0.46886188339827	"FBgn0262010"	FALSE	TRUE
0.828713710387448	0.455724600269294	0.46886188339827	"FBgn0259949"	FALSE	TRUE
-0.828602454328571	0.561388434673051	0.46886188339827	"FBgn0004583"	FALSE	TRUE
-0.828269081850681	0.519337491311817	0.46886188339827	"FBgn0263257"	FALSE	TRUE
0.828225818348501	0.468165780825322	0.46886188339827	"FBgn0267647"	FALSE	TRUE
-0.82782692390168	0.433103982775878	0.46886188339827	"FBgn0036235"	FALSE	TRUE
-0.827419883075168	0.410226772651551	0.46886188339827	"FBgn0262855"	FALSE	TRUE
0.827349760180652	0.45015749443545	0.46886188339827	"FBgn0259975"	FALSE	TRUE
-0.82677391099231	0.486261544673754	0.46886188339827	"FBgn0043884"	FALSE	TRUE
0.826773353126384	0.42107488152337	0.46886188339827	"FBgn0013672"	FALSE	FALSE
0.824796483054459	0.408259650911286	0.46886188339827	"FBgn0262895"	FALSE	TRUE
-0.82470722075289	0.476696539534585	0.46886188339827	"FBgn0010329"	FALSE	TRUE
-0.823994154992922	0.482758037073725	0.46886188339827	"FBgn0261574"	FALSE	TRUE
0.823334775386918	0.479898524589484	0.46886188339827	"FBgn0264843"	FALSE	TRUE
-0.823265522888293	0.567140916943277	0.46886188339827	"FBgn0263980"	FALSE	TRUE
-0.821444728834038	0.282522029267543	0.46886188339827	"FBgn0032692"	FALSE	TRUE
0.820457390111588	0.435457292357764	0.46886188339827	"FBgn0011694"	FALSE	TRUE
-0.820428741344461	0.515850080063932	0.46886188339827	"FBgn0002543"	FALSE	TRUE
0.82038864882947	0.484771334252492	0.46886188339827	"FBgn0265883"	FALSE	TRUE
0.820092735889352	0.352401345973907	0.46886188339827	"FBgn0033067"	FALSE	TRUE
-0.819551236784511	0.63489869213591	0.46886188339827	"FBgn0034529"	FALSE	TRUE
0.819551205096443	0.408704135529012	0.46886188339827	"FBgn0083953"	FALSE	TRUE
-0.819047968992333	0.416447164562059	0.46886188339827	"FBgn0000633"	FALSE	TRUE
-0.818817476147686	0.581329175360525	0.46886188339827	"FBgn0039536"	FALSE	TRUE
-0.818709824492396	0.517382808287966	0.46886188339827	"FBgn0033661"	FALSE	TRUE
0.818422930208937	0.392900381791215	0.46886188339827	"FBgn0050197"	FALSE	TRUE
0.817795364991535	0.538423051091596	0.46886188339827	"FBgn0267268"	FALSE	TRUE
-0.817659620502138	0.544124574670152	0.46886188339827	"FBgn0036715"	FALSE	TRUE
0.817463205871367	0.395570595670579	0.46886188339827	"FBgn0020908"	FALSE	TRUE
-0.817014232510866	0.511582516604893	0.46886188339827	"FBgn0263006"	FALSE	TRUE
0.816446471645846	0.419568572762577	0.46886188339827	"FBgn0265095"	FALSE	TRUE
0.816365406544589	0.31988154623794	0.46886188339827	"FBgn0053093"	FALSE	TRUE
-0.815909249100536	0.275304861694057	0.46886188339827	"FBgn0038247"	FALSE	TRUE
0.815638221626596	1.23787596038649	0.645339168612168	"FBgn0013675"	FALSE	FALSE
0.814826155984381	0.353506276584668	0.46886188339827	"FBgn0033429"	FALSE	TRUE
0.814749984913859	0.344470094521046	0.46886188339827	"FBgn0266941"	FALSE	TRUE
-0.814705979976558	0.45768239721565	0.46886188339827	"FBgn0016675"	FALSE	TRUE
-0.814117492375045	0.417606392565442	0.46886188339827	"FBgn0034662"	FALSE	TRUE
-0.811571910047828	0.47528747537324	0.46886188339827	"FBgn0083949"	FALSE	TRUE
-0.810280191034431	0.541624823755401	0.46886188339827	"FBgn0036203"	FALSE	TRUE
0.810210220501907	1.16732434669605	0.627837982504759	"FBgn0013676"	FALSE	FALSE
0.8101870985397	0.453254519076439	0.46886188339827	"FBgn0259965"	FALSE	TRUE
0.809028956335805	0.412730086102291	0.46886188339827	"FBgn0031558"	FALSE	TRUE
