"exp_geno"	"se_geno"	"padj"	"FlyBaseID"	"Sig"
-0.0256604895450018	0.0814273139210955	0.856257769497813	"FBgn0002723"	FALSE
-0.176734877494493	0.15372288133202	0.448838463948583	"FBgn0002733"	FALSE
0.145360519305464	0.0771287519612991	0.200173177637728	"FBgn0002736"	FALSE
-0.126798347225325	0.0747722627959398	0.250689771114573	"FBgn0002772"	FALSE
-0.0813555466343789	0.0830106066244241	0.526566239521446	"FBgn0002773"	FALSE
0.04850508519864	0.07261859756419	0.677778117564128	"FBgn0002774"	FALSE
0.0613824833172583	0.0489674599933133	0.407765061024145	"FBgn0002775"	FALSE
-0.0543499690322788	0.0467862223576382	0.44416264753619	"FBgn0002778"	FALSE
-0.106988999473357	0.0771045922480067	0.352310073177687	"FBgn0002780"	FALSE
0.0357700491139245	0.0440603723535445	0.607631039461729	"FBgn0002781"	FALSE
-0.00749969777395538	0.0403824952930559	0.918080107333212	"FBgn0002783"	FALSE
0.122963686121617	0.0694833578951156	0.228285209948482	"FBgn0002787"	FALSE
-0.00666984495356084	0.0598849640243172	0.951720116294755	"FBgn0002789"	FALSE
-0.0387320371529742	0.0482623143192063	0.611273559492505	"FBgn0002791"	FALSE
-0.106596349850124	0.29799745867404	0.833794807124326	"FBgn0002842"	FALSE
